0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,label
ZFAS1,-0.259487,0.177493,0.934764,0.066484,0.577664,-0.261570,-0.484258,0.728671,0.176346,0.159806,0.095422,-0.161160,0.816872,0.040251,0.314540,-0.277772,-0.159588,-0.309441,0.111468,-0.163614,-0.203865,0.129890,0.067574,0.021719,-0.060229,0.070339,0.122195,0.347458,-0.011073,-0.083099,0.054761,-0.102607,0.016941,-0.027844,0.225128,0.087972,-0.098471,0.105391,0.115056,-0.075749,0.092310,0.085975,-0.252482,0.072129,-0.058091,-0.019441,-0.145560,0.065331,0.016796,-0.052691,0.080945,-0.120447,0.166813,-0.101922,-0.043878,0.018638,0.071824,0.219408,-0.052858,-0.052592,-0.178241,-0.028472,-0.020811,0.213454,1
KCNQ1OT1,-0.522938,0.111027,0.822425,0.192385,0.831645,-0.330043,-0.312056,1.165334,0.388676,0.649650,0.521403,-0.306278,0.821264,-0.414738,0.033708,-0.371095,-0.082929,-0.475404,0.191554,-0.023534,-0.208147,0.131315,0.813225,0.067369,-0.380718,-0.129044,0.402430,0.168170,0.072226,-0.314182,0.256085,-0.301325,-0.192644,0.003569,-0.130385,0.239661,0.040861,-0.210596,0.404008,-0.537993,0.018823,0.162879,-0.192429,0.174014,0.165208,-0.115742,-0.391316,-0.169325,0.430421,-0.336408,-0.084212,-0.363662,0.659421,0.161848,-0.008074,0.287682,0.401255,0.209566,-0.103863,-0.275789,0.011635,-0.282675,-0.003020,0.150894,1
LINC00338,-0.269084,0.128130,0.950202,0.118836,0.550344,-0.245685,-0.497057,0.658423,0.184567,0.179471,0.058484,-0.207550,0.891850,0.052571,0.310143,-0.196248,-0.118435,-0.267682,0.098143,-0.130539,-0.275327,0.124349,0.079092,0.036712,-0.036937,0.143211,0.144546,0.367783,-0.043350,-0.112735,0.000960,-0.057645,0.033597,0.055035,0.201980,0.112371,-0.097899,0.057603,0.121027,-0.028000,0.055688,0.082633,-0.218522,0.078974,0.063712,-0.102431,-0.106296,0.062783,0.020205,-0.024676,0.010390,-0.122972,0.160981,-0.068219,0.020321,-0.013893,0.100739,0.189756,-0.120662,-0.069507,-0.117811,-0.089524,0.032846,0.166768,1
LINC00511,-0.555925,0.094000,1.000221,-0.189012,0.974562,-0.087947,-0.768489,0.947150,-0.211656,0.420374,0.050914,0.041271,0.713727,-0.771502,-0.021821,0.087052,-0.175843,-0.315702,0.378478,-0.799054,-0.665654,-0.092854,0.461266,-0.111203,0.326354,0.451518,0.022501,-0.208150,0.089689,0.184431,-0.119723,-0.699115,-0.090428,-0.194183,0.030198,0.316071,0.111944,-0.267915,0.321220,-0.233534,-0.268563,0.288377,-0.304374,-0.163892,-0.002592,0.069597,-0.483040,-0.289138,0.601920,-0.820541,-0.006783,-0.016268,-0.413849,-0.152034,0.147448,0.055637,0.163157,-0.047717,-0.224038,0.108769,-0.053580,-0.710106,-0.183416,0.447878,1
DANCR,-0.490363,0.169800,1.181616,-0.005961,0.821639,-0.013155,-0.588915,0.774648,-0.151776,0.370216,-0.038818,0.005057,0.804709,-0.368433,0.126980,-0.076359,-0.113960,-0.112781,0.573022,-0.731686,-0.514990,-0.002943,0.503929,-0.137997,0.260695,0.273259,0.175113,-0.031372,0.242367,-0.025696,-0.157344,-0.331491,-0.266726,-0.185439,0.218657,0.194536,0.172013,-0.034515,0.315980,-0.219754,-0.064888,0.195515,-0.183430,-0.050954,0.020583,0.036101,-0.549361,-0.159775,0.242441,-0.293858,0.033707,0.068550,-0.200455,-0.199930,0.025404,0.126450,0.014153,-0.013685,-0.147599,-0.102248,-0.248976,-0.465017,-0.083679,0.339177,1
SNHG15,-0.657852,0.095060,1.271528,0.067336,0.826088,0.080405,-0.725214,0.954647,-0.113909,0.160047,0.066910,0.141464,0.724125,-0.407080,0.410761,0.120787,-0.151595,0.106014,0.519241,-0.709275,-0.431954,-0.171409,0.580319,-0.141376,0.053173,0.192580,0.061479,-0.296082,0.090994,0.117375,-0.425075,-0.433651,-0.040224,-0.196747,0.232329,0.641335,0.002499,0.029170,0.184227,-0.046196,-0.175978,0.197277,-0.473141,-0.043023,0.251086,0.049245,-0.281123,-0.069306,0.260587,-0.197817,0.160235,0.284873,-0.017481,-0.460925,-0.249685,0.131166,-0.017657,0.043515,-0.158193,-0.242609,0.041928,-0.792977,0.221017,0.212437,1
LINC00472,-0.500192,-0.164483,1.098957,-0.141396,0.866003,-0.523104,-0.648223,1.638207,0.283545,-0.107455,0.728441,-0.545703,0.793691,-0.408216,0.137778,-0.012653,0.050636,-0.663262,-0.360950,-0.301750,0.089258,-0.054727,0.387877,-0.050046,-0.368481,0.079994,-0.021606,-0.257660,-0.196443,0.312713,-0.067497,-0.291734,-0.073974,0.120648,-0.264155,0.375192,-0.721945,-0.552844,0.046902,-0.021525,-0.227719,0.365793,-0.129953,-0.184159,0.084311,-0.190116,-0.124673,0.263479,0.233170,-0.119940,0.312009,-0.347759,0.064954,-0.492524,0.578953,0.230382,0.132087,-0.108431,0.657616,-0.281604,-0.053834,0.370642,-0.206070,-0.301922,1
LINC00152,-0.857386,0.240730,1.019486,-0.000249,1.078156,-0.011342,-0.431687,0.893557,-0.069716,0.280570,-0.050238,-0.151403,0.659476,-0.627413,0.304187,-0.191590,-0.036530,-0.350776,0.447761,-0.981009,-0.506393,0.121850,0.545144,-0.225093,0.321486,0.269839,0.029935,-0.119058,0.020050,0.255906,-0.189938,-0.390174,-0.269548,-0.222435,0.010838,0.225801,0.080717,-0.155394,0.373670,-0.340043,0.012444,0.331909,-0.263420,-0.176145,0.252806,-0.044050,-0.685166,-0.269369,0.560209,-0.320274,0.070561,0.113710,-0.192615,-0.223345,0.087359,0.249069,0.037948,-0.253385,-0.067202,-0.112188,-0.328258,-0.525091,-0.246901,0.148244,1
NONHSAG056025,-0.488856,0.219786,1.084665,-0.141099,0.756546,-0.038182,-0.654327,0.699565,-0.059889,0.332487,0.060831,0.008111,0.764711,-0.602310,0.143272,-0.132773,-0.149902,-0.232530,0.369928,-0.656535,-0.621479,0.149891,0.510686,-0.032939,0.339193,0.247058,0.191219,-0.103405,0.124798,0.118294,-0.114442,-0.435904,-0.027867,-0.234584,-0.002228,0.176330,0.100272,-0.086718,0.233745,-0.334216,-0.145557,0.221165,-0.277581,-0.244821,0.112997,0.070717,-0.482993,-0.161786,0.302611,-0.305499,-0.100787,0.053132,-0.408152,-0.196320,-0.035903,0.063643,0.081134,0.025859,-0.178091,-0.041756,-0.026891,-0.615510,-0.120958,0.400066,1
CRNDE,-0.098013,0.219168,1.122166,-0.026103,0.516220,-0.210606,-1.069803,1.069674,0.017968,0.276091,0.184084,-0.270460,0.625154,0.119594,0.308672,-0.216472,-0.349216,-0.190547,0.164798,-0.089524,0.071433,0.220384,0.271075,-0.024653,-0.073436,0.106636,-0.005299,0.005670,-0.093047,0.183395,-0.092557,0.151154,-0.044901,0.213347,0.003656,0.363978,-0.340402,0.028343,0.069644,-0.138479,0.031433,0.035300,-0.158760,0.258497,-0.201316,-0.100401,-0.224419,0.024310,0.042768,0.252376,0.106439,-0.172877,0.062149,-0.382632,0.079014,-0.089833,0.002494,0.165471,0.185177,-0.108889,-0.218173,0.219280,0.028043,-0.130660,1
TP73-AS1,-0.257397,-0.014961,1.043009,-0.331195,0.564587,-0.181229,-0.843739,0.783290,-0.018127,0.456112,0.057556,-0.085285,0.904349,0.184802,0.331232,-0.228462,-0.286308,-0.268500,0.317796,-0.194303,-0.152389,0.322450,-0.068111,0.172063,-0.105012,-0.143270,0.372900,0.014170,0.159489,0.043629,0.207597,0.240935,0.042105,0.110356,-0.450716,0.367362,-0.434709,-0.193093,0.014304,-0.114790,0.268175,0.218863,0.082052,-0.120842,-0.243518,-0.216891,0.038633,0.000947,0.168814,-0.000319,-0.061205,-0.040359,0.208052,-0.153258,0.300989,-0.050693,-0.302846,0.283954,0.136523,-0.051035,0.358247,-0.054214,0.134590,0.328876,1
SBF2-AS1,-0.608591,0.522410,0.713398,-0.050194,0.803732,-0.045235,-0.490726,0.910787,-0.075516,0.301206,-0.163035,-0.184468,0.517669,-0.353496,0.314672,0.035438,-0.136715,-0.470512,0.202670,-0.515494,-0.426952,0.194017,0.274238,0.042105,0.112912,0.423433,-0.155309,-0.036236,0.137981,0.080201,0.022555,-0.271723,-0.014798,-0.273225,-0.061239,0.134552,0.036911,-0.177040,0.125991,-0.259275,-0.186023,0.105513,-0.195934,-0.024882,0.158440,-0.075145,-0.383436,-0.130383,0.508169,-0.267876,-0.147662,0.082792,0.097509,-0.128330,0.180320,0.313688,0.241341,0.155085,0.032292,-0.022237,-0.020519,-0.337629,-0.232999,0.055081,1
NPSR1-AS1,-0.266548,0.055530,0.903572,0.106482,0.614832,-0.117101,-0.542840,0.557785,0.212006,0.152183,0.108592,-0.172393,0.751359,0.090344,0.338754,-0.210198,-0.060673,-0.346246,0.040068,-0.072784,-0.335892,0.073928,-0.026112,0.188720,0.091937,0.271331,0.049234,0.351443,-0.125523,-0.007485,0.044113,-0.138283,0.104691,0.010517,0.277132,0.185000,-0.165688,-0.045010,0.159402,-0.092407,-0.015286,-0.008220,-0.116266,0.122022,0.092753,-0.029805,-0.034911,0.094470,0.208565,-0.010489,-0.063954,-0.144337,0.137864,-0.128586,0.001515,0.073356,0.134913,0.266298,-0.064214,-0.047686,-0.018039,-0.071190,-0.182334,0.011905,1
CDKN2B-AS1,-0.454689,0.441425,0.885733,-0.294503,0.934489,-0.162758,-0.529458,1.187166,-0.098775,0.236727,-0.093679,-0.071042,0.572248,-0.420294,0.295924,0.037504,-0.027930,-0.482004,0.148252,-0.492813,-0.480468,-0.075041,0.193032,0.029012,0.223129,0.258856,-0.037718,-0.113355,0.062190,-0.028194,0.156723,-0.395159,-0.219798,-0.258558,0.017253,0.095905,0.087169,-0.109948,0.011165,-0.017064,-0.180956,0.133858,-0.361877,-0.050918,0.033846,-0.056130,-0.329934,0.076296,0.293363,-0.158857,-0.056054,0.053939,0.179054,-0.255715,0.025097,0.062690,0.047100,0.145812,0.169723,-0.092911,-0.063885,-0.249897,-0.287683,0.193546,1
RP11-159F24.1,-0.082419,0.159289,1.015963,-0.324454,0.175546,-0.076059,-0.635422,0.822060,0.421947,0.147713,0.116506,-0.420133,0.874468,0.001239,0.445232,-0.254410,-0.416775,-0.163738,-0.127236,-0.143065,-0.179916,0.107233,0.110047,0.383915,-0.263362,0.152147,-0.056336,0.104926,-0.142327,-0.552833,0.099153,0.128811,0.053261,-0.035868,-0.044074,-0.061882,-0.184374,-0.221750,0.241447,-0.311972,-0.017254,0.003249,-0.512660,-0.039054,-0.176069,-0.327649,-0.128580,-0.160756,0.042457,0.097014,0.150432,0.059891,0.150439,-0.091515,0.141449,0.220111,-0.207034,0.291560,0.216220,-0.218589,0.193661,0.030532,-0.275304,-0.003813,1
MKLN1-AS1,-0.641400,0.302126,0.965237,-0.171667,0.860662,-0.069322,-0.798005,0.878778,-0.123645,0.394182,0.002636,0.015997,0.668073,-0.672846,0.124592,0.011651,-0.120097,-0.291835,0.338801,-0.752038,-0.717141,0.103289,0.432958,-0.062702,0.293843,0.384428,0.064804,-0.088580,0.096867,0.235867,-0.175781,-0.579643,-0.087462,-0.253575,-0.062741,0.157925,0.092021,-0.175453,0.333082,-0.311881,-0.189415,0.301406,-0.294964,-0.219294,0.180047,0.033877,-0.494231,-0.272232,0.341426,-0.344022,-0.175628,-0.016000,-0.352618,-0.151754,0.103827,0.058981,0.159827,0.095848,-0.102409,-0.001594,0.046077,-0.647818,-0.123276,0.424194,1
MIR22HG,-0.384665,0.321574,1.197268,-0.199375,0.632475,-0.288355,-1.155412,1.176309,-0.014255,0.134903,0.133659,-0.288247,0.657762,0.159452,0.357546,-0.226682,-0.304339,-0.071928,0.106115,-0.108098,-0.010779,0.091563,0.178824,0.036212,-0.240510,0.199447,0.112966,-0.002503,-0.017530,-0.003684,-0.024743,0.241480,-0.108289,0.316896,0.013313,0.327130,-0.448421,-0.031340,-0.229535,-0.102028,0.001397,0.000364,-0.046401,0.306472,-0.325517,-0.270719,-0.174542,0.240180,-0.004288,0.290237,0.193418,-0.223962,0.142937,-0.391043,0.106384,-0.134402,-0.027866,0.012193,0.155725,-0.227296,-0.214730,0.168362,-0.158645,-0.080793,1
HOXA-AS2,-0.266929,0.176074,0.809779,-0.049218,0.465277,-0.306454,-0.412089,0.645973,0.133739,0.177204,-0.049745,-0.099737,0.851213,0.026906,0.328820,-0.215033,0.000935,-0.278425,0.064964,-0.015962,-0.251807,0.147399,-0.097514,0.043616,-0.048187,0.398166,0.292288,0.232579,-0.145174,-0.203046,0.196334,-0.067291,0.259217,-0.066019,0.145839,0.199585,-0.043112,0.072566,-0.001901,-0.125856,-0.166866,0.104911,-0.274999,0.037274,-0.030352,-0.201783,-0.260826,0.049107,0.042378,-0.042398,0.084608,-0.154021,0.114418,0.120056,0.068705,-0.061980,0.028880,0.213772,0.010091,-0.102816,0.004979,-0.115041,0.027055,0.276437,1
EIF3J-AS1,-0.198035,0.106077,1.030242,0.363873,0.456361,-0.215643,-0.471109,0.655513,0.168455,0.225916,0.137863,-0.228777,0.764425,0.096564,0.395412,-0.073950,-0.089910,-0.340012,0.020988,-0.111251,-0.146298,0.126292,0.027085,0.010456,0.019350,0.128666,0.087357,0.257297,0.000005,-0.075953,-0.008827,-0.002085,0.127330,0.092809,0.335886,0.052448,-0.193109,0.043094,0.157670,-0.171143,-0.008693,0.111390,-0.187958,0.062336,0.096663,0.028576,-0.128237,0.018114,0.067351,-0.096522,0.034114,-0.102417,0.132524,-0.140094,-0.078106,0.117114,0.058237,0.201252,-0.148275,-0.037399,-0.057085,-0.005832,-0.070743,0.074188,1
NONHSAG037420,-0.607183,0.187873,1.181619,0.067671,0.780941,-0.103226,-0.690563,0.715403,-0.077203,0.418279,0.094499,-0.117187,0.664761,-0.557474,0.211051,-0.093826,-0.221252,-0.223357,0.414094,-0.760043,-0.668051,0.063739,0.459148,-0.113859,0.267717,0.298855,0.177178,-0.172256,0.159789,0.070255,-0.234242,-0.392252,0.125977,-0.279256,0.071938,0.211877,0.068924,0.021916,0.029217,-0.294314,-0.122798,0.363277,-0.262020,-0.288616,0.046632,0.058616,-0.432093,-0.255829,0.300484,-0.411823,-0.029808,0.033391,-0.429990,-0.216712,0.016484,0.060532,0.064152,-0.024297,-0.087840,-0.021647,0.004945,-0.560712,-0.123901,0.385125,1
PXN-AS1,-0.290347,0.081279,0.803544,0.091305,0.518015,-0.191580,-0.532490,0.570842,0.245646,0.147452,0.064677,-0.045480,0.814639,0.128145,0.374720,-0.192006,0.027674,-0.215526,0.200315,-0.006000,-0.168639,0.063991,0.109289,0.013754,-0.003877,0.101239,-0.006870,0.410233,-0.024200,-0.136686,0.153850,-0.020923,-0.037767,0.093017,0.475965,0.081122,-0.058568,-0.041751,0.217688,-0.139159,0.004902,-0.102372,-0.203845,0.084877,0.004539,-0.019903,-0.289858,-0.025494,0.090176,-0.202981,0.112921,-0.068968,0.241198,0.016225,0.049506,0.119718,0.096223,0.272083,-0.222142,-0.028166,-0.192887,-0.044292,-0.030667,0.027441,1
LINC00478,-0.251082,0.185292,0.840786,-0.031386,0.586136,-0.361910,-0.664633,0.606794,0.212521,-0.041505,0.156055,-0.270099,0.786635,-0.070474,0.308407,-0.267341,-0.133480,-0.403830,-0.082592,-0.108342,-0.356923,0.175421,-0.027664,0.217363,0.096942,0.284108,0.059724,0.319322,-0.058598,-0.130071,0.196277,-0.163865,0.217672,-0.159989,0.047521,0.347562,-0.136452,-0.117478,-0.016621,-0.117139,-0.135060,0.055150,-0.245408,-0.144749,0.079740,-0.166596,0.033952,0.080939,0.172961,-0.048217,0.010911,-0.029003,0.029111,-0.188006,0.035055,-0.016693,0.072040,0.115333,0.197583,-0.085513,0.121842,0.019952,-0.047243,0.234489,1
HOTAIR,-0.844118,0.350979,1.255849,-0.379271,1.154797,0.340056,-0.914784,1.142765,-0.220974,0.168776,-0.292312,-0.270082,0.426095,-0.630738,0.584885,0.199119,-0.493006,-0.208467,0.467730,-1.125932,-0.435110,-0.210070,0.391091,-0.104237,0.078867,0.417339,-0.165376,-0.159877,0.155363,-0.251720,-0.552371,-0.299406,-0.294359,-0.242330,-0.409102,0.079902,0.061862,-0.163220,0.608028,-0.332558,-0.185011,0.433484,-0.388018,0.100822,-0.119709,-0.236818,-0.666532,-0.388164,0.362428,-0.213425,0.156283,0.196399,-0.312638,-0.187791,-0.047564,0.325187,-0.009722,-0.301623,0.011599,-0.178563,-0.124716,-0.153605,-0.572834,0.078084,1
HNF1A-AS1,-0.525627,0.296854,1.220832,-0.134993,0.774997,-0.035702,-0.605274,0.794143,-0.086388,0.328949,-0.081599,0.101867,0.718234,-0.576365,0.165809,-0.200829,-0.051121,-0.242522,0.503389,-0.572065,-0.679147,-0.059899,0.518925,-0.175863,0.359730,0.399655,0.251480,-0.225367,-0.111163,0.089034,-0.116774,-0.354661,0.050666,-0.220189,0.158572,0.162298,0.202248,0.012439,0.369402,-0.350289,-0.220518,0.330371,-0.400970,-0.161513,-0.043422,-0.039148,-0.581777,-0.262807,0.560623,-0.515755,-0.060983,0.042523,-0.323647,-0.118509,-0.016312,-0.005752,0.073966,0.111274,-0.417212,0.069610,0.042417,-0.729345,-0.185663,0.243866,1
